,start station id,start station name,start station latitude,start station longitude
5571,3195,Sip Ave,40.73089709786179,-74.06391263008119
5571,3195,Sip Ave,40.73089709786179,-74.06391263008119
5571,3195,Sip Ave,40.73089709786179,-74.06391263008119
5572,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5572,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5572,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5573,3681,Grand St,40.71517767732029,-74.03768330812454
5573,3681,Grand St,40.71517767732029,-74.03768330812454
5573,3681,Grand St,40.71517767732029,-74.03768330812454
5574,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5574,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5574,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5575,3225,Baldwin at Montgomery,40.7236589,-74.0641943
5575,3225,Baldwin at Montgomery,40.7236589,-74.0641943
5575,3225,Baldwin at Montgomery,40.7236589,-74.0641943
5576,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5576,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5576,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5577,3202,Newport PATH,40.7272235,-74.03375890000001
5577,3202,Newport PATH,40.7272235,-74.03375890000001
5577,3202,Newport PATH,40.7272235,-74.03375890000001
5578,3273,Manila & 1st,40.72165072487999,-74.04288411140442
5578,3273,Manila & 1st,40.72165072487999,-74.04288411140442
5578,3273,Manila & 1st,40.72165072487999,-74.04288411140442
5579,3195,Sip Ave,40.73089709786179,-74.06391263008119
5579,3195,Sip Ave,40.73089709786179,-74.06391263008119
5579,3195,Sip Ave,40.73089709786179,-74.06391263008119
5580,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5580,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5580,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5581,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5581,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5581,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5582,3203,Hamilton Park,40.727595965999996,-74.044247311
5582,3203,Hamilton Park,40.727595965999996,-74.044247311
5582,3203,Hamilton Park,40.727595965999996,-74.044247311
5583,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5583,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5583,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5584,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5584,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5584,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5585,3192,Liberty Light Rail,40.711242299999995,-74.0557013
5585,3192,Liberty Light Rail,40.711242299999995,-74.0557013
5585,3192,Liberty Light Rail,40.711242299999995,-74.0557013
5586,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5586,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5586,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5587,3203,Hamilton Park,40.727595965999996,-74.044247311
5587,3203,Hamilton Park,40.727595965999996,-74.044247311
5587,3203,Hamilton Park,40.727595965999996,-74.044247311
5588,3211,Newark Ave,40.72152515,-74.046304543
5588,3211,Newark Ave,40.72152515,-74.046304543
5588,3211,Newark Ave,40.72152515,-74.046304543
5589,3267,Morris Canal,40.7124188237569,-74.03852552175522
5589,3267,Morris Canal,40.7124188237569,-74.03852552175522
5589,3267,Morris Canal,40.7124188237569,-74.03852552175522
5590,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5590,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5590,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5591,3203,Hamilton Park,40.727595965999996,-74.044247311
5591,3203,Hamilton Park,40.727595965999996,-74.044247311
5591,3203,Hamilton Park,40.727595965999996,-74.044247311
5592,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5592,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5592,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5593,3267,Morris Canal,40.7124188237569,-74.03852552175522
5593,3267,Morris Canal,40.7124188237569,-74.03852552175522
5593,3267,Morris Canal,40.7124188237569,-74.03852552175522
5594,3184,Paulus Hook,40.7141454,-74.0335519
5594,3184,Paulus Hook,40.7141454,-74.0335519
5594,3184,Paulus Hook,40.7141454,-74.0335519
5595,3184,Paulus Hook,40.7141454,-74.0335519
5595,3184,Paulus Hook,40.7141454,-74.0335519
5595,3184,Paulus Hook,40.7141454,-74.0335519
5596,3211,Newark Ave,40.72152515,-74.046304543
5596,3211,Newark Ave,40.72152515,-74.046304543
5596,3211,Newark Ave,40.72152515,-74.046304543
5597,3184,Paulus Hook,40.7141454,-74.0335519
5597,3184,Paulus Hook,40.7141454,-74.0335519
5597,3184,Paulus Hook,40.7141454,-74.0335519
5598,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
5598,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
5598,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
5599,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
5599,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
5599,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
5600,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
5600,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
5600,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
5601,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5601,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5601,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5602,3209,Brunswick St,40.7241765,-74.05065640000001
5602,3209,Brunswick St,40.7241765,-74.05065640000001
5602,3209,Brunswick St,40.7241765,-74.05065640000001
5603,3483,Montgomery St,40.71942,-74.05099
5603,3483,Montgomery St,40.71942,-74.05099
5603,3483,Montgomery St,40.71942,-74.05099
5604,3187,Warren St,40.721123600000006,-74.03805095
5604,3187,Warren St,40.721123600000006,-74.03805095
5604,3187,Warren St,40.721123600000006,-74.03805095
5605,3187,Warren St,40.721123600000006,-74.03805095
5605,3187,Warren St,40.721123600000006,-74.03805095
5605,3187,Warren St,40.721123600000006,-74.03805095
5606,3195,Sip Ave,40.73089709786179,-74.06391263008119
5606,3195,Sip Ave,40.73089709786179,-74.06391263008119
5606,3195,Sip Ave,40.73089709786179,-74.06391263008119
5607,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
5607,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
5607,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
5608,3639,Harborside,40.71925170000001,-74.034234
5608,3639,Harborside,40.71925170000001,-74.034234
5608,3639,Harborside,40.71925170000001,-74.034234
5609,3681,Grand St,40.71517767732029,-74.03768330812454
5609,3681,Grand St,40.71517767732029,-74.03768330812454
5609,3681,Grand St,40.71517767732029,-74.03768330812454
5610,3198,Heights Elevator,40.748715945380226,-74.04044330120088
5610,3198,Heights Elevator,40.748715945380226,-74.04044330120088
5610,3198,Heights Elevator,40.748715945380226,-74.04044330120088
5611,3681,Grand St,40.71517767732029,-74.03768330812454
5611,3681,Grand St,40.71517767732029,-74.03768330812454
5611,3681,Grand St,40.71517767732029,-74.03768330812454
5612,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5612,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5612,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
5613,3202,Newport PATH,40.7272235,-74.03375890000001
5613,3202,Newport PATH,40.7272235,-74.03375890000001
5613,3202,Newport PATH,40.7272235,-74.03375890000001
5614,3211,Newark Ave,40.72152515,-74.046304543
5614,3211,Newark Ave,40.72152515,-74.046304543
5614,3211,Newark Ave,40.72152515,-74.046304543
5615,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5615,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5615,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5616,3185,City Hall,40.717732500000004,-74.04384499999999
5616,3185,City Hall,40.717732500000004,-74.04384499999999
5616,3185,City Hall,40.717732500000004,-74.04384499999999
5617,3202,Newport PATH,40.7272235,-74.03375890000001
5617,3202,Newport PATH,40.7272235,-74.03375890000001
5617,3202,Newport PATH,40.7272235,-74.03375890000001
5618,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5618,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5618,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5619,3203,Hamilton Park,40.727595965999996,-74.044247311
5619,3203,Hamilton Park,40.727595965999996,-74.044247311
5619,3203,Hamilton Park,40.727595965999996,-74.044247311
5620,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5620,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5620,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5621,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5621,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5621,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5622,3202,Newport PATH,40.7272235,-74.03375890000001
5622,3202,Newport PATH,40.7272235,-74.03375890000001
5622,3202,Newport PATH,40.7272235,-74.03375890000001
5623,3279,Dixon Mills,40.72163014263835,-74.04996782541275
5623,3279,Dixon Mills,40.72163014263835,-74.04996782541275
5623,3279,Dixon Mills,40.72163014263835,-74.04996782541275
5624,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5624,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5624,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5625,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5625,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5625,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5626,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5626,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5626,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5627,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5627,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5627,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5628,3639,Harborside,40.71925170000001,-74.034234
5628,3639,Harborside,40.71925170000001,-74.034234
5628,3639,Harborside,40.71925170000001,-74.034234
5629,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5629,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5629,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5630,3185,City Hall,40.717732500000004,-74.04384499999999
5630,3185,City Hall,40.717732500000004,-74.04384499999999
5630,3185,City Hall,40.717732500000004,-74.04384499999999
5631,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5631,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5631,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5632,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5632,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5632,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5633,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5633,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5633,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5634,3640,Journal Square,40.733670000000004,-74.0625
5634,3640,Journal Square,40.733670000000004,-74.0625
5634,3640,Journal Square,40.733670000000004,-74.0625
5635,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5635,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5635,3205,JC Medical Center,40.71653978099194,-74.0496379137039
5636,3195,Sip Ave,40.73089709786179,-74.06391263008119
5636,3195,Sip Ave,40.73089709786179,-74.06391263008119
5636,3195,Sip Ave,40.73089709786179,-74.06391263008119
5637,3185,City Hall,40.717732500000004,-74.04384499999999
5637,3185,City Hall,40.717732500000004,-74.04384499999999
5637,3185,City Hall,40.717732500000004,-74.04384499999999
5638,3195,Sip Ave,40.73089709786179,-74.06391263008119
5638,3195,Sip Ave,40.73089709786179,-74.06391263008119
5638,3195,Sip Ave,40.73089709786179,-74.06391263008119
5639,3194,McGinley Square,40.7253399253558,-74.06762212514876
5639,3194,McGinley Square,40.7253399253558,-74.06762212514876
5639,3194,McGinley Square,40.7253399253558,-74.06762212514876
5640,3194,McGinley Square,40.7253399253558,-74.06762212514876
5640,3194,McGinley Square,40.7253399253558,-74.06762212514876
5640,3194,McGinley Square,40.7253399253558,-74.06762212514876
5641,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5641,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5641,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5642,3483,Montgomery St,40.71942,-74.05099
5642,3483,Montgomery St,40.71942,-74.05099
5642,3483,Montgomery St,40.71942,-74.05099
5643,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5643,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5643,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5644,3185,City Hall,40.717732500000004,-74.04384499999999
5644,3185,City Hall,40.717732500000004,-74.04384499999999
5644,3185,City Hall,40.717732500000004,-74.04384499999999
5645,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5645,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5645,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5646,3279,Dixon Mills,40.72163014263835,-74.04996782541275
5646,3279,Dixon Mills,40.72163014263835,-74.04996782541275
5646,3279,Dixon Mills,40.72163014263835,-74.04996782541275
5647,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5647,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5647,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5648,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5648,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5648,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5649,3483,Montgomery St,40.71942,-74.05099
5649,3483,Montgomery St,40.71942,-74.05099
5649,3483,Montgomery St,40.71942,-74.05099
5650,3202,Newport PATH,40.7272235,-74.03375890000001
5650,3202,Newport PATH,40.7272235,-74.03375890000001
5650,3202,Newport PATH,40.7272235,-74.03375890000001
5651,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5651,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5651,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5652,3192,Liberty Light Rail,40.711242299999995,-74.0557013
5652,3192,Liberty Light Rail,40.711242299999995,-74.0557013
5652,3192,Liberty Light Rail,40.711242299999995,-74.0557013
5653,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606
5653,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606
5653,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606
5654,3280,Astor Place,40.71928220070703,-74.07126188278198
5654,3280,Astor Place,40.71928220070703,-74.07126188278198
5654,3280,Astor Place,40.71928220070703,-74.07126188278198
5655,3481,York St,40.71649,-74.04105
5655,3481,York St,40.71649,-74.04105
5655,3481,York St,40.71649,-74.04105
5656,3196,Riverview Park,40.7443187,-74.04399090000001
5656,3196,Riverview Park,40.7443187,-74.04399090000001
5656,3196,Riverview Park,40.7443187,-74.04399090000001
5657,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5657,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5657,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5658,3195,Sip Ave,40.73089709786179,-74.06391263008119
5658,3195,Sip Ave,40.73089709786179,-74.06391263008119
5658,3195,Sip Ave,40.73089709786179,-74.06391263008119
5659,3195,Sip Ave,40.73089709786179,-74.06391263008119
5659,3195,Sip Ave,40.73089709786179,-74.06391263008119
5659,3195,Sip Ave,40.73089709786179,-74.06391263008119
5660,3203,Hamilton Park,40.727595965999996,-74.044247311
5660,3203,Hamilton Park,40.727595965999996,-74.044247311
5660,3203,Hamilton Park,40.727595965999996,-74.044247311
5661,3185,City Hall,40.717732500000004,-74.04384499999999
5661,3185,City Hall,40.717732500000004,-74.04384499999999
5661,3185,City Hall,40.717732500000004,-74.04384499999999
5662,3202,Newport PATH,40.7272235,-74.03375890000001
5662,3202,Newport PATH,40.7272235,-74.03375890000001
5662,3202,Newport PATH,40.7272235,-74.03375890000001
5663,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5663,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5663,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5664,3638,Washington St,40.7242941,-74.0354826
5664,3638,Washington St,40.7242941,-74.0354826
5664,3638,Washington St,40.7242941,-74.0354826
5665,3202,Newport PATH,40.7272235,-74.03375890000001
5665,3202,Newport PATH,40.7272235,-74.03375890000001
5665,3202,Newport PATH,40.7272235,-74.03375890000001
5666,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5666,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5666,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5667,3185,City Hall,40.717732500000004,-74.04384499999999
5667,3185,City Hall,40.717732500000004,-74.04384499999999
5667,3185,City Hall,40.717732500000004,-74.04384499999999
5668,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5668,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5668,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5669,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5669,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5669,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5670,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5670,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5670,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5671,3202,Newport PATH,40.7272235,-74.03375890000001
5671,3202,Newport PATH,40.7272235,-74.03375890000001
5671,3202,Newport PATH,40.7272235,-74.03375890000001
5672,3203,Hamilton Park,40.727595965999996,-74.044247311
5672,3203,Hamilton Park,40.727595965999996,-74.044247311
5672,3203,Hamilton Park,40.727595965999996,-74.044247311
5673,3202,Newport PATH,40.7272235,-74.03375890000001
5673,3202,Newport PATH,40.7272235,-74.03375890000001
5673,3202,Newport PATH,40.7272235,-74.03375890000001
5674,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5674,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5674,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5675,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5675,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5675,3275,Columbus Drive,40.71835519823214,-74.03891444206238
5676,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5676,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5676,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5677,3213,Van Vorst Park,40.71848892,-74.047726625
5677,3213,Van Vorst Park,40.71848892,-74.047726625
5677,3213,Van Vorst Park,40.71848892,-74.047726625
5678,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5678,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5678,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5679,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5679,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5679,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5680,3638,Washington St,40.7242941,-74.0354826
5680,3638,Washington St,40.7242941,-74.0354826
5680,3638,Washington St,40.7242941,-74.0354826
5681,3638,Washington St,40.7242941,-74.0354826
5681,3638,Washington St,40.7242941,-74.0354826
5681,3638,Washington St,40.7242941,-74.0354826
5682,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5682,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5682,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5683,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5683,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5683,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5684,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016
5684,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016
5684,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016
5685,3481,York St,40.71649,-74.04105
5685,3481,York St,40.71649,-74.04105
5685,3481,York St,40.71649,-74.04105
5686,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5686,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5686,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5687,3211,Newark Ave,40.72152515,-74.046304543
5687,3211,Newark Ave,40.72152515,-74.046304543
5687,3211,Newark Ave,40.72152515,-74.046304543
5688,3209,Brunswick St,40.7241765,-74.05065640000001
5688,3209,Brunswick St,40.7241765,-74.05065640000001
5688,3209,Brunswick St,40.7241765,-74.05065640000001
5689,3187,Warren St,40.721123600000006,-74.03805095
5689,3187,Warren St,40.721123600000006,-74.03805095
5689,3187,Warren St,40.721123600000006,-74.03805095
5690,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5690,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5690,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5691,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5691,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5691,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5692,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5692,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5692,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5693,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5693,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5693,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5694,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5694,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5694,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5695,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5695,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5695,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
5696,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5696,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5696,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5697,3195,Sip Ave,40.73089709786179,-74.06391263008119
5697,3195,Sip Ave,40.73089709786179,-74.06391263008119
5697,3195,Sip Ave,40.73089709786179,-74.06391263008119
5698,3184,Paulus Hook,40.7141454,-74.0335519
5698,3184,Paulus Hook,40.7141454,-74.0335519
5698,3184,Paulus Hook,40.7141454,-74.0335519
5699,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5699,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5699,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5700,3209,Brunswick St,40.7241765,-74.05065640000001
5700,3209,Brunswick St,40.7241765,-74.05065640000001
5700,3209,Brunswick St,40.7241765,-74.05065640000001
5701,3187,Warren St,40.721123600000006,-74.03805095
5701,3187,Warren St,40.721123600000006,-74.03805095
5701,3187,Warren St,40.721123600000006,-74.03805095
5702,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5702,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5702,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
5703,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5703,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5703,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
5704,3638,Washington St,40.7242941,-74.0354826
5704,3638,Washington St,40.7242941,-74.0354826
5704,3638,Washington St,40.7242941,-74.0354826
5705,3638,Washington St,40.7242941,-74.0354826
5705,3638,Washington St,40.7242941,-74.0354826
5705,3638,Washington St,40.7242941,-74.0354826
5706,3202,Newport PATH,40.7272235,-74.03375890000001
5706,3202,Newport PATH,40.7272235,-74.03375890000001
5706,3202,Newport PATH,40.7272235,-74.03375890000001
5707,3187,Warren St,40.721123600000006,-74.03805095
5707,3187,Warren St,40.721123600000006,-74.03805095
5707,3187,Warren St,40.721123600000006,-74.03805095
5708,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5708,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5708,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5709,3211,Newark Ave,40.72152515,-74.046304543
5709,3211,Newark Ave,40.72152515,-74.046304543
5709,3211,Newark Ave,40.72152515,-74.046304543
5710,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5710,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5710,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5711,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5711,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5711,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5712,3639,Harborside,40.71925170000001,-74.034234
5712,3639,Harborside,40.71925170000001,-74.034234
5712,3639,Harborside,40.71925170000001,-74.034234
5713,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5713,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5713,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
5714,3195,Sip Ave,40.73089709786179,-74.06391263008119
5714,3195,Sip Ave,40.73089709786179,-74.06391263008119
5714,3195,Sip Ave,40.73089709786179,-74.06391263008119
5715,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5715,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5715,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5716,3210,Pershing Field,40.742677141,-74.051788633
5716,3210,Pershing Field,40.742677141,-74.051788633
5716,3210,Pershing Field,40.742677141,-74.051788633
5717,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5717,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5717,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5718,3202,Newport PATH,40.7272235,-74.03375890000001
5718,3202,Newport PATH,40.7272235,-74.03375890000001
5718,3202,Newport PATH,40.7272235,-74.03375890000001
5719,3640,Journal Square,40.733670000000004,-74.0625
5719,3640,Journal Square,40.733670000000004,-74.0625
5719,3640,Journal Square,40.733670000000004,-74.0625
5720,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5720,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5720,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5721,3196,Riverview Park,40.7443187,-74.04399090000001
5721,3196,Riverview Park,40.7443187,-74.04399090000001
5721,3196,Riverview Park,40.7443187,-74.04399090000001
5722,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5722,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5722,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5723,3193,Lincoln Park,40.7246050998869,-74.07840594649316
5723,3193,Lincoln Park,40.7246050998869,-74.07840594649316
5723,3193,Lincoln Park,40.7246050998869,-74.07840594649316
5724,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5724,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5724,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5725,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5725,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5725,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5726,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5726,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5726,3186,Grove St PATH,40.71958611647166,-74.0431174635887
5727,3639,Harborside,40.71925170000001,-74.034234
5727,3639,Harborside,40.71925170000001,-74.034234
5727,3639,Harborside,40.71925170000001,-74.034234
5728,3185,City Hall,40.717732500000004,-74.04384499999999
