,end station id,end station name,end station latitude,end station longitude
12745,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12745,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12745,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12746,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12746,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12746,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12747,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12747,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12747,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12748,3681,Grand St,40.71517767732029,-74.03768330812454
12748,3681,Grand St,40.71517767732029,-74.03768330812454
12748,3681,Grand St,40.71517767732029,-74.03768330812454
12749,3203,Hamilton Park,40.727595965999996,-74.044247311
12749,3203,Hamilton Park,40.727595965999996,-74.044247311
12749,3203,Hamilton Park,40.727595965999996,-74.044247311
12750,3483,Montgomery St,40.71942,-74.05099
12750,3483,Montgomery St,40.71942,-74.05099
12750,3483,Montgomery St,40.71942,-74.05099
12751,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12751,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12751,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12752,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12752,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12752,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12753,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12753,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12753,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12754,3193,Lincoln Park,40.7246050998869,-74.07840594649316
12754,3193,Lincoln Park,40.7246050998869,-74.07840594649316
12754,3193,Lincoln Park,40.7246050998869,-74.07840594649316
12755,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12755,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12755,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12756,3273,Manila & 1st,40.72165072487999,-74.04288411140442
12756,3273,Manila & 1st,40.72165072487999,-74.04288411140442
12756,3273,Manila & 1st,40.72165072487999,-74.04288411140442
12757,3638,Washington St,40.7242941,-74.0354826
12757,3638,Washington St,40.7242941,-74.0354826
12757,3638,Washington St,40.7242941,-74.0354826
12758,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12758,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12758,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12759,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12759,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12759,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
12760,3481,York St,40.71649,-74.04105
12760,3481,York St,40.71649,-74.04105
12760,3481,York St,40.71649,-74.04105
12761,3211,Newark Ave,40.72152515,-74.046304543
12761,3211,Newark Ave,40.72152515,-74.046304543
12761,3211,Newark Ave,40.72152515,-74.046304543
12762,3195,Sip Ave,40.73089709786179,-74.06391263008119
12762,3195,Sip Ave,40.73089709786179,-74.06391263008119
12762,3195,Sip Ave,40.73089709786179,-74.06391263008119
12763,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12763,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12763,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12764,3185,City Hall,40.717732500000004,-74.04384499999999
12764,3185,City Hall,40.717732500000004,-74.04384499999999
12764,3185,City Hall,40.717732500000004,-74.04384499999999
12765,3195,Sip Ave,40.73089709786179,-74.06391263008119
12765,3195,Sip Ave,40.73089709786179,-74.06391263008119
12765,3195,Sip Ave,40.73089709786179,-74.06391263008119
12766,3185,City Hall,40.717732500000004,-74.04384499999999
12766,3185,City Hall,40.717732500000004,-74.04384499999999
12766,3185,City Hall,40.717732500000004,-74.04384499999999
12767,3213,Van Vorst Park,40.71848892,-74.047726625
12767,3213,Van Vorst Park,40.71848892,-74.047726625
12767,3213,Van Vorst Park,40.71848892,-74.047726625
12768,3203,Hamilton Park,40.727595965999996,-74.044247311
12768,3203,Hamilton Park,40.727595965999996,-74.044247311
12768,3203,Hamilton Park,40.727595965999996,-74.044247311
12769,3639,Harborside,40.71925170000001,-74.034234
12769,3639,Harborside,40.71925170000001,-74.034234
12769,3639,Harborside,40.71925170000001,-74.034234
12770,3193,Lincoln Park,40.7246050998869,-74.07840594649316
12770,3193,Lincoln Park,40.7246050998869,-74.07840594649316
12770,3193,Lincoln Park,40.7246050998869,-74.07840594649316
12771,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12771,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12771,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12772,3195,Sip Ave,40.73089709786179,-74.06391263008119
12772,3195,Sip Ave,40.73089709786179,-74.06391263008119
12772,3195,Sip Ave,40.73089709786179,-74.06391263008119
12773,3638,Washington St,40.7242941,-74.0354826
12773,3638,Washington St,40.7242941,-74.0354826
12773,3638,Washington St,40.7242941,-74.0354826
12774,3185,City Hall,40.717732500000004,-74.04384499999999
12774,3185,City Hall,40.717732500000004,-74.04384499999999
12774,3185,City Hall,40.717732500000004,-74.04384499999999
12775,3209,Brunswick St,40.7241765,-74.05065640000001
12775,3209,Brunswick St,40.7241765,-74.05065640000001
12775,3209,Brunswick St,40.7241765,-74.05065640000001
12776,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12776,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12776,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12777,3279,Dixon Mills,40.72163014263835,-74.04996782541275
12777,3279,Dixon Mills,40.72163014263835,-74.04996782541275
12777,3279,Dixon Mills,40.72163014263835,-74.04996782541275
12778,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
12778,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
12778,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
12779,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
12779,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
12779,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
12780,3202,Newport PATH,40.7272235,-74.03375890000001
12780,3202,Newport PATH,40.7272235,-74.03375890000001
12780,3202,Newport PATH,40.7272235,-74.03375890000001
12781,3195,Sip Ave,40.73089709786179,-74.06391263008119
12781,3195,Sip Ave,40.73089709786179,-74.06391263008119
12781,3195,Sip Ave,40.73089709786179,-74.06391263008119
12782,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12782,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12782,3205,JC Medical Center,40.71653978099194,-74.0496379137039
12783,3209,Brunswick St,40.7241765,-74.05065640000001
12783,3209,Brunswick St,40.7241765,-74.05065640000001
12783,3209,Brunswick St,40.7241765,-74.05065640000001
12784,3195,Sip Ave,40.73089709786179,-74.06391263008119
12784,3195,Sip Ave,40.73089709786179,-74.06391263008119
12784,3195,Sip Ave,40.73089709786179,-74.06391263008119
12785,3202,Newport PATH,40.7272235,-74.03375890000001
12785,3202,Newport PATH,40.7272235,-74.03375890000001
12785,3202,Newport PATH,40.7272235,-74.03375890000001
12786,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12786,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12786,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12787,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
12787,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
12787,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
12788,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12788,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12788,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12789,3185,City Hall,40.717732500000004,-74.04384499999999
12789,3185,City Hall,40.717732500000004,-74.04384499999999
12789,3185,City Hall,40.717732500000004,-74.04384499999999
12790,3203,Hamilton Park,40.727595965999996,-74.044247311
12790,3203,Hamilton Park,40.727595965999996,-74.044247311
12790,3203,Hamilton Park,40.727595965999996,-74.044247311
12791,3267,Morris Canal,40.7124188237569,-74.03852552175522
12791,3267,Morris Canal,40.7124188237569,-74.03852552175522
12791,3267,Morris Canal,40.7124188237569,-74.03852552175522
12792,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
12792,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
12792,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
12793,3280,Astor Place,40.71928220070703,-74.07126188278198
12793,3280,Astor Place,40.71928220070703,-74.07126188278198
12793,3280,Astor Place,40.71928220070703,-74.07126188278198
12794,3212,Christ Hospital,40.734785818,-74.050443636
12794,3212,Christ Hospital,40.734785818,-74.050443636
12794,3212,Christ Hospital,40.734785818,-74.050443636
12795,3280,Astor Place,40.71928220070703,-74.07126188278198
12795,3280,Astor Place,40.71928220070703,-74.07126188278198
12795,3280,Astor Place,40.71928220070703,-74.07126188278198
12796,3194,McGinley Square,40.7253399253558,-74.06762212514876
12796,3194,McGinley Square,40.7253399253558,-74.06762212514876
12796,3194,McGinley Square,40.7253399253558,-74.06762212514876
12797,3202,Newport PATH,40.7272235,-74.03375890000001
12797,3202,Newport PATH,40.7272235,-74.03375890000001
12797,3202,Newport PATH,40.7272235,-74.03375890000001
12798,3211,Newark Ave,40.72152515,-74.046304543
12798,3211,Newark Ave,40.72152515,-74.046304543
12798,3211,Newark Ave,40.72152515,-74.046304543
12799,3209,Brunswick St,40.7241765,-74.05065640000001
12799,3209,Brunswick St,40.7241765,-74.05065640000001
12799,3209,Brunswick St,40.7241765,-74.05065640000001
12800,3185,City Hall,40.717732500000004,-74.04384499999999
12800,3185,City Hall,40.717732500000004,-74.04384499999999
12800,3185,City Hall,40.717732500000004,-74.04384499999999
12801,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12801,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12801,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12802,3267,Morris Canal,40.7124188237569,-74.03852552175522
12802,3267,Morris Canal,40.7124188237569,-74.03852552175522
12802,3267,Morris Canal,40.7124188237569,-74.03852552175522
12803,3679,Bergen Ave,40.72210378668603,-74.07145500183104
12803,3679,Bergen Ave,40.72210378668603,-74.07145500183104
12803,3679,Bergen Ave,40.72210378668603,-74.07145500183104
12804,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12804,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12804,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12805,3639,Harborside,40.71925170000001,-74.034234
12805,3639,Harborside,40.71925170000001,-74.034234
12805,3639,Harborside,40.71925170000001,-74.034234
12806,3203,Hamilton Park,40.727595965999996,-74.044247311
12806,3203,Hamilton Park,40.727595965999996,-74.044247311
12806,3203,Hamilton Park,40.727595965999996,-74.044247311
12807,3275,Columbus Drive,40.71835519823214,-74.03891444206238
12807,3275,Columbus Drive,40.71835519823214,-74.03891444206238
12807,3275,Columbus Drive,40.71835519823214,-74.03891444206238
12808,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12808,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12808,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12809,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
12809,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
12809,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
12810,3192,Liberty Light Rail,40.711242299999995,-74.0557013
12810,3192,Liberty Light Rail,40.711242299999995,-74.0557013
12810,3192,Liberty Light Rail,40.711242299999995,-74.0557013
12811,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
12811,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
12811,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
12812,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12812,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12812,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12813,3213,Van Vorst Park,40.71848892,-74.047726625
12813,3213,Van Vorst Park,40.71848892,-74.047726625
12813,3213,Van Vorst Park,40.71848892,-74.047726625
12814,3203,Hamilton Park,40.727595965999996,-74.044247311
12814,3203,Hamilton Park,40.727595965999996,-74.044247311
12814,3203,Hamilton Park,40.727595965999996,-74.044247311
12815,3184,Paulus Hook,40.7141454,-74.0335519
12815,3184,Paulus Hook,40.7141454,-74.0335519
12815,3184,Paulus Hook,40.7141454,-74.0335519
12816,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12816,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12816,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12817,3203,Hamilton Park,40.727595965999996,-74.044247311
12817,3203,Hamilton Park,40.727595965999996,-74.044247311
12817,3203,Hamilton Park,40.727595965999996,-74.044247311
12818,3195,Sip Ave,40.73089709786179,-74.06391263008119
12818,3195,Sip Ave,40.73089709786179,-74.06391263008119
12818,3195,Sip Ave,40.73089709786179,-74.06391263008119
12819,3195,Sip Ave,40.73089709786179,-74.06391263008119
12819,3195,Sip Ave,40.73089709786179,-74.06391263008119
12819,3195,Sip Ave,40.73089709786179,-74.06391263008119
12820,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12820,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12820,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
12821,3679,Bergen Ave,40.72210378668603,-74.07145500183104
12821,3679,Bergen Ave,40.72210378668603,-74.07145500183104
12821,3679,Bergen Ave,40.72210378668603,-74.07145500183104
12822,3280,Astor Place,40.71928220070703,-74.07126188278198
12822,3280,Astor Place,40.71928220070703,-74.07126188278198
12822,3280,Astor Place,40.71928220070703,-74.07126188278198
12823,3209,Brunswick St,40.7241765,-74.05065640000001
12823,3209,Brunswick St,40.7241765,-74.05065640000001
12823,3209,Brunswick St,40.7241765,-74.05065640000001
12824,3225,Baldwin at Montgomery,40.7236589,-74.0641943
12824,3225,Baldwin at Montgomery,40.7236589,-74.0641943
12824,3225,Baldwin at Montgomery,40.7236589,-74.0641943
12825,3211,Newark Ave,40.72152515,-74.046304543
12825,3211,Newark Ave,40.72152515,-74.046304543
12825,3211,Newark Ave,40.72152515,-74.046304543
12826,3195,Sip Ave,40.73089709786179,-74.06391263008119
12826,3195,Sip Ave,40.73089709786179,-74.06391263008119
12826,3195,Sip Ave,40.73089709786179,-74.06391263008119
12827,3211,Newark Ave,40.72152515,-74.046304543
12827,3211,Newark Ave,40.72152515,-74.046304543
12827,3211,Newark Ave,40.72152515,-74.046304543
12828,3280,Astor Place,40.71928220070703,-74.07126188278198
12828,3280,Astor Place,40.71928220070703,-74.07126188278198
12828,3280,Astor Place,40.71928220070703,-74.07126188278198
12829,3481,York St,40.71649,-74.04105
12829,3481,York St,40.71649,-74.04105
12829,3481,York St,40.71649,-74.04105
12830,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12830,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12830,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12831,3267,Morris Canal,40.7124188237569,-74.03852552175522
12831,3267,Morris Canal,40.7124188237569,-74.03852552175522
12831,3267,Morris Canal,40.7124188237569,-74.03852552175522
12832,3213,Van Vorst Park,40.71848892,-74.047726625
12832,3213,Van Vorst Park,40.71848892,-74.047726625
12832,3213,Van Vorst Park,40.71848892,-74.047726625
12833,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12833,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12833,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
12834,3185,City Hall,40.717732500000004,-74.04384499999999
12834,3185,City Hall,40.717732500000004,-74.04384499999999
12834,3185,City Hall,40.717732500000004,-74.04384499999999
12835,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12835,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12835,3186,Grove St PATH,40.71958611647166,-74.0431174635887
12836,3195,Sip Ave,40.73089709786179,-74.06391263008119
12836,3195,Sip Ave,40.73089709786179,-74.06391263008119
12836,3195,Sip Ave,40.73089709786179,-74.06391263008119
